Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2011,19.047619047619,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2010,19.047619047619,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2009,19.047619047619,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2008,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2007,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2006,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2005,10.7142857142857,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2004,10.7142857142857,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2003,10.7142857142857,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2002,9.52380952380952,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2001,9.52380952380952,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,2000,9.52380952380952,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,1999,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,1998,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,El Salvador,SLV,1997,15.4761904761905,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2022,31,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2021,23,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2020,21,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2019,21,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2018,20,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2016,24,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2015,24,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2014,24,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2013,12.1212121212121,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2012,10,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2011,10,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2010,10,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2009,10,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2008,6,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2007,18,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2006,18,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2005,18,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2004,18,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2003,5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2002,5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2001,5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,2000,5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,1999,5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,1998,8.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Equatorial Guinea,GNQ,1997,8.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2019,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2018,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2017,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2016,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2015,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2014,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2013,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2012,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2011,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2010,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2009,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2008,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2007,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2006,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2005,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2004,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2003,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2002,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2001,14.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,2000,14.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,1999,14.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,1998,20.952380952381,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eritrea,ERI,1997,20.952380952381,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2022,25.7425742574257,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2021,25.7425742574257,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2020,28.7128712871287,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2019,29.7029702970297,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2018,26.7326732673267,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2017,26.7326732673267,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2016,23.7623762376238,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2015,23.7623762376238,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2014,19,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2013,20.7920792079208,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2012,20.7920792079208,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2011,19.8019801980198,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2010,22.7722772277228,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2009,22.7722772277228,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2008,20.7920792079208,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2007,20.7920792079208,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2006,18.8118811881188,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2005,18.8118811881188,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2004,18.8118811881188,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2003,18.8118811881188,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2002,17.8217821782178,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2001,17.8217821782178,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,2000,17.8217821782178,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,1999,17.8217821782178,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,1998,10.8910891089109,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Estonia,EST,1997,10.8910891089109,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2022,13.5135135135135,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2021,9.58904109589041,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2020,9.58904109589041,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2019,7.2463768115942,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2018,7.2463768115942,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2017,6.15384615384615,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2016,6.15384615384615,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2015,6.15384615384615,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2014,6.15384615384615,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2013,6.15384615384615,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2012,13.6363636363636,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2011,13.6363636363636,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2010,13.6363636363636,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2009,13.6363636363636,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2008,13.8461538461538,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2007,10.7692307692308,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2006,10.7692307692308,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2005,10.7692307692308,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2004,10.7692307692308,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2003,10.7692307692308,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2002,3.07692307692308,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2001,3.07692307692308,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,2000,3.07692307692308,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,1999,3.07692307692308,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,1998,3.125,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Eswatini,SWZ,1997,3.125,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2022,41.4893617021277,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2021,42.5882352941177,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2020,38.7568555758684,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2019,38.7568555758684,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2018,38.7568555758684,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2017,38.7568555758684,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2016,38.7568555758684,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2015,38.7568555758684,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2014,27.7879341864717,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2013,27.7879341864717,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2012,27.7879341864717,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2011,27.7879341864717,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2010,27.7879341864717,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2009,21.9281663516068,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2008,21.9281663516068,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2007,21.9281663516068,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2006,21.9281663516068,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2005,21.4285714285714,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2004,7.6782449725777,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2003,7.6782449725777,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2002,7.6782449725777,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2001,7.6782449725777,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,2000,7.69230769230769,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,1999,2.02578268876611,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,1998,2.04841713221601,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Ethiopia,ETH,1997,2.04841713221601,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2022,19.6078431372549,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2021,21.5686274509804,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2020,19.6078431372549,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2019,19.6078431372549,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2018,19.6078431372549,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2017,16,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2016,16,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2015,16,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2014,14,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2005,8.45070422535211,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Fiji,FJI,2004,8.45070422535211,
